Date,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Deliverable Volume,%Deliverble
06-05-2010,1144,1169,1123.5,1159.3,1154.85,1149.07,2130372,2.44794E+14,233203,0.1095
07-05-2010,1124,1137.8,1101,1120.2,1121.3,1122.9,1783321,2.0025E+14,410049,0.2299
10-05-2010,1143,1222,1135,1220,1211.85,1185.56,2444777,2.89843E+14,702302,0.2873
11-05-2010,1215,1225,1144.95,1191.1,1201.05,1202.05,2504360,3.01036E+14,583352,0.2329
12-05-2010,1205.05,1236.6,1187.15,1233,1232.7,1215.16,2295847,2.78982E+14,484410,0.211
13-05-2010,1249.9,1271,1231,1270,1261.05,1252,2838301,3.55356E+14,660260,0.2326
14-05-2010,1236.65,1262.65,1182.1,1188,1196.2,1234.78,3377238,4.17013E+14,1156976,0.3426
17-05-2010,1179,1182.5,1137.45,1164.7,1171.1,1160.82,1808843,2.09974E+14,232303,0.1284
18-05-2010,1168.8,1185,1140.1,1150,1150.25,1163.9,2243524,2.61123E+14,351392,0.1566
19-05-2010,1137,1140,1065.05,1067,1081.85,1104.12,2320665,2.5623E+14,538260,0.2319
20-05-2010,1092.35,1099.7,1046.5,1068,1066.95,1073.41,2514978,2.69959E+14,340892,0.1355
21-05-2010,1025,1093.8,1018.25,1078,1084.6,1058.05,2237634,2.36754E+14,201018,0.0898
24-05-2010,1105,1124.45,1044.3,1048.25,1055.35,1087.28,1573811,1.71117E+14,291232,0.185
25-05-2010,1038,1039.7,983.2,985.7,994.4,1013.85,2877819,2.91769E+14,671254,0.2333
26-05-2010,1005,1063,1005,1053.9,1050.35,1027.34,2672136,2.74518E+14,639568,0.2393
27-05-2010,1060,1090,1022.8,1083,1075.2,1051.64,2534690,2.66557E+14,278220,0.1098
28-05-2010,1095,1115.5,1085.65,1091.9,1100.05,1101.57,2293165,2.52608E+14,393334,0.1715
31-05-2010,1103,1113,1070,1103.2,1108.05,1088.12,1953656,2.12582E+14,367148,0.1879
01-06-2010,1090,1118.35,1045.3,1055.25,1054,1084.33,2670571,2.89578E+14,383678,0.1437
02-06-2010,1058,1062.05,1030,1054.05,1053.95,1044.75,3430127,3.58362E+14,692636,0.2019
